annee,mois,num_jour,jour,nb_naiss_jour,phase_(deg)
2007,Juin,17,dimanche,1744,150.2222
2007,Juin,18,lundi,2187,137.8536
2007,Juin,19,mardi,2328,125.8369
2007,Juin,20,mercredi,2313,114.1754
2007,Juin,21,jeudi,2269,102.8263
2007,Juin,22,vendredi,2210,91.7234
2007,Juin,23,samedi,1726,80.7894
2007,Juin,24,dimanche,1707,69.9435
2007,Juin,25,lundi,2291,59.1079
2007,Juin,26,mardi,2361,48.2135
2007,Juin,27,mercredi,2234,37.2074
2007,Juin,28,jeudi,2237,26.0687
2007,Juin,29,vendredi,2329,14.8858
2007,Juin,30,samedi,1807,5.0551
2007,Juillet,1,dimanche,1728,10.4178
2007,Juillet,2,lundi,2204,22.0868
2007,Juillet,3,mardi,2258,34.3467
2007,Juillet,4,mercredi,2315,46.8888
2007,Juillet,5,jeudi,2296,59.639
2007,Juillet,6,vendredi,2283,72.5601
2007,Juillet,7,samedi,2005,85.6254
2007,Juillet,8,dimanche,1836,98.8096
2007,Juillet,9,lundi,2253,112.082
2007,Juillet,10,mardi,2375,125.3999
2007,Juillet,11,mercredi,2377,138.7025
2007,Juillet,12,jeudi,2389,151.9018
2007,Juillet,13,vendredi,2256,164.8268
2007,Juillet,14,samedi,2015,175.8851
2007,Juillet,15,dimanche,1826,168.5193
2007,Juillet,16,lundi,2384,156.5049
2007,Juillet,17,mardi,2414,144.6039
2007,Juillet,18,mercredi,2371,132.9764
2007,Juillet,19,jeudi,2394,121.6197
2007,Juillet,20,vendredi,2383,110.4895
2007,Juillet,21,samedi,1896,99.5205
2007,Juillet,22,dimanche,1825,88.6358
2007,Juillet,23,lundi,2376,77.7532
2007,Juillet,24,mardi,2396,66.7906
2007,Juillet,25,mercredi,2382,55.6714
2007,Juillet,26,jeudi,2407,44.3303
2007,Juillet,27,vendredi,2349,32.7209
2007,Juillet,28,samedi,1927,20.8318
2007,Juillet,29,dimanche,1821,8.7982
2007,Juillet,30,lundi,2276,4.9569
2007,Juillet,31,mardi,2394,17.2393
2007,Août,1,mercredi,2444,30.2054
2007,Août,2,jeudi,2345,43.3675
2007,Août,3,vendredi,2322,56.6231
2007,Août,4,samedi,1917,69.9046
2007,Août,5,dimanche,1860,83.162
2007,Août,6,lundi,2272,96.3589
2007,Août,7,mardi,2351,109.4676
2007,Août,8,mercredi,2383,122.4642
2007,Août,9,jeudi,2425,135.3234
2007,Août,10,vendredi,2335,148.0161
2007,Août,11,samedi,1921,160.5039
2007,Août,12,dimanche,1892,172.6912
2007,Août,13,lundi,2233,174.8513
2007,Août,14,mardi,2394,163.2244
2007,Août,15,mercredi,1967,151.7113
2007,Août,16,jeudi,2276,140.414
2007,Août,17,vendredi,2313,129.3078
2007,Août,18,samedi,1960,118.3433
2007,Août,19,dimanche,1813,107.4556
2007,Août,20,lundi,2325,96.5695
2007,Août,21,mardi,2339,85.6026
2007,Août,22,mercredi,2361,74.4708
2007,Août,23,jeudi,2345,63.0932
2007,Août,24,vendredi,2354,51.3989
2007,Août,25,samedi,1915,39.3346
2007,Août,26,dimanche,1759,26.8732
2007,Août,27,lundi,2342,14.0209
2007,Août,28,mardi,2332,0.845
2007,Août,29,mercredi,2276,12.6545
2007,Août,30,jeudi,2292,26.2905
2007,Août,31,vendredi,2186,39.9785
2007,Septembre,1,samedi,1776,53.6104
2007,Septembre,2,dimanche,1760,67.099
2007,Septembre,3,lundi,2242,80.3848
2007,Septembre,4,mardi,2271,93.4355
2007,Septembre,5,mercredi,2209,106.2412
2007,Septembre,6,jeudi,2262,118.806
2007,Septembre,7,vendredi,2294,131.1404
2007,Septembre,8,samedi,1849,143.2555
2007,Septembre,9,dimanche,1796,155.1592
2007,Septembre,10,lundi,2398,166.85
2007,Septembre,11,mardi,2408,178.1013
2007,Septembre,12,mercredi,2370,170.2056
2007,Septembre,13,jeudi,2327,159.0702
2007,Septembre,14,vendredi,2402,148.0574
2007,Septembre,15,samedi,1944,137.1467
2007,Septembre,16,dimanche,1883,126.2924
2007,Septembre,17,lundi,2369,115.4351
2007,Septembre,18,mardi,2486,104.504
2007,Septembre,19,mercredi,2340,93.4208
2007,Septembre,20,jeudi,2480,82.1028
2007,Septembre,21,vendredi,2399,70.4697
2007,Septembre,22,samedi,1994,58.4514
2007,Septembre,23,dimanche,1867,45.9989
2007,Septembre,24,lundi,2451,33.0991
2007,Septembre,25,mardi,2547,19.7969
2007,Septembre,26,mercredi,2501,6.3768
2007,Septembre,27,jeudi,2414,8.3486
2007,Septembre,28,vendredi,2468,22.2027
2007,Septembre,29,samedi,2092,36.1576
2007,Septembre,30,dimanche,1889,49.9428
2007,Octobre,1,lundi,2530,63.44
2007,Octobre,2,mardi,2466,76.5869
2007,Octobre,3,mercredi,2440,89.3647
2007,Octobre,4,jeudi,2438,101.7862
2007,Octobre,5,vendredi,2450,113.8838
2007,Octobre,6,samedi,1836,125.6978
2007,Octobre,7,dimanche,1869,137.2671
2007,Octobre,8,lundi,2309,148.6211
2007,Octobre,9,mardi,2418,159.7605
2007,Octobre,10,mercredi,2385,170.5285
2007,Octobre,11,jeudi,2340,175.993
2007,Octobre,12,vendredi,2288,166.5043
2007,Octobre,13,samedi,1911,155.8397
2007,Octobre,14,dimanche,1756,145.0797
2007,Octobre,15,lundi,2290,134.2664
2007,Octobre,16,mardi,2299,123.3676
2007,Octobre,17,mercredi,2246,112.3282
2007,Octobre,18,jeudi,2301,101.0809
2007,Octobre,19,vendredi,2320,89.552
2007,Octobre,20,samedi,1805,77.6686
2007,Octobre,21,dimanche,1739,65.3684
2007,Octobre,22,lundi,2240,52.6135
2007,Octobre,23,mardi,2375,39.4088
2007,Octobre,24,mercredi,2273,25.8352
2007,Octobre,25,jeudi,2340,12.2126
2007,Octobre,26,vendredi,2421,5.0674
2007,Octobre,27,samedi,1961,17.5327
2007,Octobre,28,dimanche,1828,31.3797
2007,Octobre,29,lundi,2266,45.0641
2007,Octobre,30,mardi,2295,58.3842
2007,Octobre,31,mercredi,2292,71.27
2007,Novembre,1,jeudi,1764,83.7147
2007,Novembre,2,vendredi,2230,95.7501
2007,Novembre,3,samedi,1879,107.4303
2007,Novembre,4,dimanche,1792,118.8175
2007,Novembre,5,lundi,2210,129.9724
2007,Novembre,6,mardi,2299,140.9445
2007,Novembre,7,mercredi,2325,151.7594
2007,Novembre,8,jeudi,2373,162.3693
2007,Novembre,9,vendredi,2370,172.2148
2007,Novembre,10,samedi,1926,173.2788
2007,Novembre,11,dimanche,1843,163.7102
2007,Novembre,12,lundi,2348,153.0856
2007,Novembre,13,mardi,2365,142.2074
2007,Novembre,14,mercredi,2326,131.1468
2007,Novembre,15,jeudi,2301,119.8865
2007,Novembre,16,vendredi,2283,108.383
2007,Novembre,17,samedi,1831,96.5817
2007,Novembre,18,dimanche,1783,84.4271
2007,Novembre,19,lundi,2326,71.8729
2007,Novembre,20,mardi,2396,58.8968
2007,Novembre,21,mercredi,2334,45.5177
2007,Novembre,22,jeudi,2216,31.8226
2007,Novembre,23,vendredi,2322,18.0514
2007,Novembre,24,samedi,1901,5.8989
2007,Novembre,25,dimanche,1796,12.059
2007,Novembre,26,lundi,2157,25.3802
2007,Novembre,27,mardi,2304,38.7477
2007,Novembre,28,mercredi,2236,51.7559
2007,Novembre,29,jeudi,2326,64.3171
2007,Novembre,30,vendredi,2249,76.4295
2007,Décembre,1,samedi,1867,88.1355
2007,Décembre,2,dimanche,1744,99.5011
2007,Décembre,3,lundi,2254,110.6024
2007,Décembre,4,mardi,2229,121.515
2007,Décembre,5,mercredi,2266,132.3072
2007,Décembre,6,jeudi,2247,143.0313
2007,Décembre,7,vendredi,2474,153.7092
2007,Décembre,8,samedi,1854,164.2622
2007,Décembre,9,dimanche,1747,173.7226
2007,Décembre,10,lundi,2400,171.4853
2007,Décembre,11,mardi,2356,161.155
2007,Décembre,12,mercredi,2370,150.0455
2007,Décembre,13,jeudi,2274,138.6378
2007,Décembre,14,vendredi,2383,126.9881
2007,Décembre,15,samedi,1922,115.0903
2007,Décembre,16,dimanche,1796,102.92
2007,Décembre,17,lundi,2437,90.4488
2007,Décembre,18,mardi,2552,77.6544
2007,Décembre,19,mercredi,2460,64.5334
2007,Décembre,20,jeudi,2419,51.1136
2007,Décembre,21,vendredi,2317,37.4692
2007,Décembre,22,samedi,1891,23.7486
2007,Décembre,23,dimanche,1703,10.3922
2007,Décembre,24,lundi,1944,6.0457
2007,Décembre,25,mardi,1683,18.2916
2007,Décembre,26,mercredi,2356,31.2152
2007,Décembre,27,jeudi,2459,43.8352
2007,Décembre,28,vendredi,2423,56.0469
2007,Décembre,29,samedi,1944,67.8518
2007,Décembre,30,dimanche,1887,79.2957
2007,Décembre,31,lundi,2066,90.4484
2008,Janvier,1,mardi,1748,101.3914
2008,Janvier,2,mercredi,2130,112.2088
2008,Janvier,3,jeudi,2423,122.9808
2008,Janvier,4,vendredi,2434,133.7783
2008,Janvier,5,samedi,1970,144.6574
2008,Janvier,6,dimanche,1812,155.6474
2008,Janvier,7,lundi,2323,166.693
2008,Janvier,8,mardi,2305,176.3467
2008,Janvier,9,mercredi,2227,169.2326
2008,Janvier,10,jeudi,2254,157.6496
2008,Janvier,11,vendredi,2419,145.669
2008,Janvier,12,samedi,1920,133.4472
2008,Janvier,13,dimanche,1816,121.0181
2008,Janvier,14,lundi,2350,108.3928
2008,Janvier,15,mardi,2350,95.5757
2008,Janvier,16,mercredi,2295,82.5721
2008,Janvier,17,jeudi,2291,69.3959
2008,Janvier,18,vendredi,2272,56.078
2008,Janvier,19,samedi,1928,42.6725
2008,Janvier,20,dimanche,1782,29.261
2008,Janvier,21,lundi,2261,15.9682
2008,Janvier,22,mardi,2331,3.4599
2008,Janvier,23,mercredi,2267,10.5737
2008,Janvier,24,jeudi,2254,23.0458
2008,Janvier,25,vendredi,2132,35.2464
2008,Janvier,26,samedi,1876,47.0958
2008,Janvier,27,dimanche,1736,58.6082
2008,Janvier,28,lundi,2220,69.8314
2008,Janvier,29,mardi,2264,80.8345
2008,Janvier,30,mercredi,2207,91.6981
2008,Janvier,31,jeudi,2314,102.5086
2008,Février,1,vendredi,2185,113.3519
2008,Février,2,samedi,1823,124.3085
2008,Février,3,dimanche,1694,135.4489
2008,Février,4,lundi,2178,146.8288
2008,Février,5,mardi,2252,158.4837
2008,Février,6,mercredi,2221,170.4163
2008,Février,7,jeudi,2296,177.1448
2008,Février,8,vendredi,2276,164.759
2008,Février,9,samedi,1821,152.043
2008,Février,10,dimanche,1817,139.1496
2008,Février,11,lundi,2266,126.1356
2008,Février,12,mardi,2312,113.0477
2008,Février,13,mercredi,2235,99.923
2008,Février,14,jeudi,2352,86.7902
2008,Février,15,vendredi,2320,73.6732
2008,Février,16,samedi,1765,60.5967
2008,Février,17,dimanche,1703,47.5905
2008,Février,18,lundi,2199,34.6926
2008,Février,19,mardi,2274,21.9478
2008,Février,20,mercredi,2286,9.4056
2008,Février,21,jeudi,2294,2.9317
2008,Février,22,vendredi,2259,14.9441
2008,Février,23,samedi,1797,26.6888
2008,Février,24,dimanche,1761,38.1569
2008,Février,25,lundi,2149,49.3767
2008,Février,26,mardi,2197,60.396
2008,Février,27,mercredi,2192,71.2793
2008,Février,28,jeudi,2242,82.1026
2008,Février,29,vendredi,2053,92.9496
2008,Mars,1,samedi,1869,103.9064
2008,Mars,2,dimanche,1766,115.0572
2008,Mars,3,lundi,2241,126.4772
2008,Mars,4,mardi,2231,138.2263
2008,Mars,5,mercredi,2151,150.3394
2008,Mars,6,jeudi,2164,162.8104
2008,Mars,7,vendredi,2266,175.4118
2008,Mars,8,samedi,1878,170.8856
2008,Mars,9,dimanche,1646,157.6041
2008,Mars,10,lundi,2280,144.127
2008,Mars,11,mardi,2306,130.6178
2008,Mars,12,mercredi,2250,117.1729
2008,Mars,13,jeudi,2225,103.8607
2008,Mars,14,vendredi,2173,90.7244
2008,Mars,15,samedi,1838,77.7863
2008,Mars,16,dimanche,1698,65.0549
2008,Mars,17,lundi,2203,52.5326
2008,Mars,18,mardi,2246,40.2226
2008,Mars,19,mercredi,2241,28.1371
2008,Mars,20,jeudi,2195,16.323
2008,Mars,21,vendredi,2321,5.2253
2008,Mars,22,samedi,1891,7.7169
2008,Mars,23,dimanche,1779,18.6821
2008,Mars,24,lundi,1771,29.7176
2008,Mars,25,mardi,2248,40.6476
2008,Mars,26,mercredi,2250,51.487
2008,Mars,27,jeudi,2199,62.2851
2008,Mars,28,vendredi,2279,73.1077
2008,Mars,29,samedi,1899,84.0312
2008,Mars,30,dimanche,1670,95.1378
2008,Mars,31,lundi,2231,106.5096
2008,Avril,1,mardi,2286,118.2214
2008,Avril,2,mercredi,2225,130.3305
2008,Avril,3,jeudi,2235,142.8617
2008,Avril,4,vendredi,2194,155.778
2008,Avril,5,samedi,1870,168.816
2008,Avril,6,dimanche,1832,174.8925
2008,Avril,7,lundi,2199,162.3626
2008,Avril,8,mardi,2398,148.5906
2008,Avril,9,mercredi,2280,134.7973
2008,Avril,10,jeudi,2357,121.1836
2008,Avril,11,vendredi,2360,107.8491
2008,Avril,12,samedi,1887,94.8415
2008,Avril,13,dimanche,1812,82.1712
2008,Avril,14,lundi,2191,69.8247
2008,Avril,15,mardi,2255,57.7757
2008,Avril,16,mercredi,2282,45.9963
2008,Avril,17,jeudi,2319,34.4681
2008,Avril,18,vendredi,2389,23.2044
2008,Avril,19,samedi,1969,12.3753
2008,Avril,20,dimanche,1917,4.5738
2008,Avril,21,lundi,2233,11.5193
2008,Avril,22,mardi,2363,21.9472
2008,Avril,23,mercredi,2280,32.6168
2008,Avril,24,jeudi,2389,43.3456
2008,Avril,25,vendredi,2342,54.138
2008,Avril,26,samedi,1900,65.0397
2008,Avril,27,dimanche,1857,76.1143
2008,Avril,28,lundi,2443,87.4345
2008,Avril,29,mardi,2417,99.0754
2008,Avril,30,mercredi,2462,111.1055
2008,Mai,1,jeudi,2008,123.5745
2008,Mai,2,vendredi,2375,136.4969
2008,Mai,3,samedi,1987,149.8219
2008,Mai,4,dimanche,1881,163.3274
2008,Mai,5,lundi,2396,174.7268
2008,Mai,6,mardi,2497,166.5824
2008,Mai,7,mercredi,2517,152.8735
2008,Mai,8,jeudi,1999,139.0391
2008,Mai,9,vendredi,2340,125.4601
2008,Mai,10,samedi,2125,112.2603
2008,Mai,11,dimanche,1884,99.482
2008,Mai,12,lundi,1947,87.1185
2008,Mai,13,mardi,2408,75.1341
2008,Mai,14,mercredi,2486,63.4782
2008,Mai,15,jeudi,2430,52.0971
2008,Mai,16,vendredi,2431,40.944
2008,Mai,17,samedi,1909,29.9923
2008,Mai,18,dimanche,1861,19.2754
2008,Mai,19,lundi,2292,9.1944
2008,Mai,20,mardi,2379,5.8229
2008,Mai,21,mercredi,2371,14.7592
2008,Mai,22,jeudi,2359,25.2442
2008,Mai,23,vendredi,2403,36.0039
2008,Mai,24,samedi,2003,46.9339
2008,Mai,25,dimanche,1878,58.0476
2008,Mai,26,lundi,2362,69.3897
2008,Mai,27,mardi,2335,81.0183
2008,Mai,28,mercredi,2337,92.9944
2008,Mai,29,jeudi,2200,105.3732
2008,Mai,30,vendredi,2269,118.1907
2008,Mai,31,samedi,1913,131.4482
2008,Juin,1,dimanche,1740,145.0898
2008,Juin,2,lundi,2300,158.9485
2008,Juin,3,mardi,2316,172.1974
2008,Juin,4,mercredi,2313,170.6983
2008,Juin,5,jeudi,2257,157.3037
2008,Juin,6,vendredi,2278,143.6224
2008,Juin,7,samedi,1821,130.2466
2008,Juin,8,dimanche,1680,117.3009
2008,Juin,9,lundi,2254,104.8119
2008,Juin,10,mardi,2299,92.7557
2008,Juin,11,mercredi,2353,81.079
2008,Juin,12,jeudi,2268,69.7142
2008,Juin,13,vendredi,2201,58.5901
2008,Juin,14,samedi,1850,47.6401
2008,Juin,15,dimanche,1751,36.8085
2008,Juin,16,lundi,2265,26.0629
2008,Juin,17,mardi,2355,15.4432
2008,Juin,18,mercredi,2344,5.6811
2008,Juin,19,jeudi,2349,7.9759
2008,Juin,20,vendredi,2295,18.3909
2008,Juin,21,samedi,1947,29.4008
2008,Juin,22,dimanche,1962,40.6611
2008,Juin,23,lundi,2458,52.1501
2008,Juin,24,mardi,2381,63.8917
2008,Juin,25,mercredi,2379,75.9237
2008,Juin,26,jeudi,2393,88.2867
2008,Juin,27,vendredi,2401,101.0147
2008,Juin,28,samedi,1875,114.1235
2008,Juin,29,dimanche,1928,127.5985
2008,Juin,30,lundi,2339,141.3813
2008,Juillet,1,mardi,2386,155.3519
2008,Juillet,2,mercredi,2412,169.2215
2008,Juillet,3,jeudi,2319,175.089
2008,Juillet,4,vendredi,2248,162.0915
2008,Juillet,5,samedi,1923,148.6929
2008,Juillet,6,dimanche,1890,135.647
2008,Juillet,7,lundi,2334,123.0402
2008,Juillet,8,mardi,2339,110.8758
2008,Juillet,9,mercredi,2408,99.115
2008,Juillet,10,jeudi,2507,87.6937
2008,Juillet,11,vendredi,2399,76.5351
2008,Juillet,12,samedi,1960,65.5587
2008,Juillet,13,dimanche,1839,54.6865
2008,Juillet,14,lundi,1806,43.8479
2008,Juillet,15,mardi,2352,32.9833
2008,Juillet,16,mercredi,2500,22.0505
2008,Juillet,17,jeudi,2518,11.055
2008,Juillet,18,vendredi,2432,2.0278
2008,Juillet,19,samedi,2080,11.9481
2008,Juillet,20,dimanche,1845,23.469
2008,Juillet,21,lundi,2319,35.246
2008,Juillet,22,mardi,2380,47.2514
2008,Juillet,23,mercredi,2521,59.4907
2008,Juillet,24,jeudi,2453,71.9771
2008,Juillet,25,vendredi,2487,84.7237
2008,Juillet,26,samedi,1995,97.7378
2008,Juillet,27,dimanche,1983,111.0128
2008,Juillet,28,lundi,2355,124.5196
2008,Juillet,29,mardi,2433,138.2007
2008,Juillet,30,mercredi,2478,151.968
2008,Juillet,31,jeudi,2381,165.7057
2008,Août,1,vendredi,2470,178.9416
2008,Août,2,samedi,1890,167.2839
2008,Août,3,dimanche,1854,154.2877
2008,Août,4,lundi,2285,141.6783
2008,Août,5,mardi,2392,129.477
2008,Août,6,mercredi,2347,117.6646
2008,Août,7,jeudi,2453,106.1925
2008,Août,8,vendredi,2461,94.9927
2008,Août,9,samedi,1868,83.9858
2008,Août,10,dimanche,1791,73.088
2008,Août,11,lundi,2280,62.2164
2008,Août,12,mardi,2368,51.2939
2008,Août,13,mercredi,2358,40.2529
2008,Août,14,jeudi,2340,29.0386
2008,Août,15,vendredi,1909,17.6118
2008,Août,16,samedi,1898,5.9592
2008,Août,17,dimanche,1924,6.0025
2008,Août,18,lundi,2341,18.1419
2008,Août,19,mardi,2422,30.5179
2008,Août,20,mercredi,2349,43.0977
2008,Août,21,jeudi,2324,55.8567
2008,Août,22,vendredi,2455,68.7725
2008,Août,23,samedi,1957,81.8256
2008,Août,24,dimanche,1892,94.9961
2008,Août,25,lundi,2229,108.2598
2008,Août,26,mardi,2338,121.5825
2008,Août,27,mercredi,2259,134.9162
2008,Août,28,jeudi,2365,148.1965
2008,Août,29,vendredi,2307,161.339
2008,Août,30,samedi,1894,174.1411
2008,Août,31,dimanche,1906,172.6649
2008,Septembre,1,lundi,2311,160.3791
2008,Septembre,2,mardi,2253,148.3249
2008,Septembre,3,mercredi,2372,136.5859
2008,Septembre,4,jeudi,2306,125.1455
2008,Septembre,5,vendredi,2219,113.9575
2008,Septembre,6,samedi,1947,102.9569
2008,Septembre,7,dimanche,1810,92.067
2008,Septembre,8,lundi,2229,81.2049
2008,Septembre,9,mardi,2309,70.2865
2008,Septembre,10,mercredi,2444,59.2322
2008,Septembre,11,jeudi,2396,47.9719
2008,Septembre,12,vendredi,2398,36.4532
2008,Septembre,13,samedi,1924,24.6539
2008,Septembre,14,dimanche,1827,12.6432
2008,Septembre,15,lundi,2380,2.9437
2008,Septembre,16,mardi,2508,13.301
2008,Septembre,17,mercredi,2459,26.1365
2008,Septembre,18,jeudi,2424,39.2358
2008,Septembre,19,vendredi,2457,52.4499
2008,Septembre,20,samedi,1998,65.6997
2008,Septembre,21,dimanche,1839,78.9289
2008,Septembre,22,lundi,2404,92.0971
2008,Septembre,23,mardi,2596,105.1753
2008,Septembre,24,mercredi,2469,118.139
2008,Septembre,25,jeudi,2409,130.9625
2008,Septembre,26,vendredi,2384,143.611
2008,Septembre,27,samedi,2001,156.0245
2008,Septembre,28,dimanche,1916,168.0108
2008,Septembre,29,lundi,2406,176.0707
2008,Septembre,30,mardi,2425,166.8638
2008,Octobre,1,mercredi,2386,155.5629
2008,Octobre,2,jeudi,2475,144.3266
2008,Octobre,3,vendredi,2389,133.2532
2008,Octobre,4,samedi,1893,122.3239
2008,Octobre,5,dimanche,1836,111.4867
2008,Octobre,6,lundi,2382,100.6732
2008,Octobre,7,mardi,2323,89.8047
2008,Octobre,8,mercredi,2330,78.7985
2008,Octobre,9,jeudi,2316,67.5736
2008,Octobre,10,vendredi,2310,56.058
2008,Octobre,11,samedi,1910,44.1995
2008,Octobre,12,dimanche,1845,31.9836
2008,Octobre,13,lundi,2251,19.4881
2008,Octobre,14,mardi,2263,7.4357
2008,Octobre,15,mercredi,2268,8.8056
2008,Octobre,16,jeudi,2272,21.5969
2008,Octobre,17,vendredi,2259,35.0721
2008,Octobre,18,samedi,1808,48.6204
2008,Octobre,19,dimanche,1817,62.0743
2008,Octobre,20,lundi,2240,75.3436
2008,Octobre,21,mardi,2348,88.3797
2008,Octobre,22,mercredi,2209,101.1631
2008,Octobre,23,jeudi,2247,113.6927
2008,Octobre,24,vendredi,2277,125.9752
2008,Octobre,25,samedi,1851,138.0145
2008,Octobre,26,dimanche,1835,149.7968
2008,Octobre,27,lundi,2170,161.2411
2008,Octobre,28,mardi,2249,171.7648
2008,Octobre,29,mercredi,2290,173.1452
2008,Octobre,30,jeudi,2196,163.342
2008,Octobre,31,vendredi,2244,152.6301
2008,Novembre,1,samedi,1843,141.8638
2008,Novembre,2,dimanche,1677,131.1154
2008,Novembre,3,lundi,2139,120.3615
2008,Novembre,4,mardi,2366,109.5479
2008,Novembre,5,mercredi,2369,98.6047
2008,Novembre,6,jeudi,2362,87.4536
2008,Novembre,7,vendredi,2327,76.0146
2008,Novembre,8,samedi,1961,64.2149
2008,Novembre,9,dimanche,1779,52.0004
2008,Novembre,10,lundi,2228,39.3537
2008,Novembre,11,mardi,1941,26.33
2008,Novembre,12,mercredi,2272,13.2367
2008,Novembre,13,jeudi,2321,5.1974
2008,Novembre,14,vendredi,2384,16.4019
2008,Novembre,15,samedi,1924,30.0788
2008,Novembre,16,dimanche,1773,43.823
2008,Novembre,17,lundi,2245,57.3535
2008,Novembre,18,mardi,2398,70.5582
2008,Novembre,19,mercredi,2284,83.3935
2008,Novembre,20,jeudi,2279,95.8594
2008,Novembre,21,vendredi,2281,107.9827
2008,Novembre,22,samedi,1831,119.8032
2008,Novembre,23,dimanche,1781,131.3624
2008,Novembre,24,lundi,2283,142.6928
2008,Novembre,25,mardi,2312,153.8016
2008,Novembre,26,mercredi,2302,164.6023
2008,Novembre,27,jeudi,2240,174.0929
2008,Novembre,28,vendredi,2284,171.4562
2008,Novembre,29,samedi,1895,161.378
2008,Novembre,30,dimanche,1784,150.7762
2008,Décembre,1,lundi,2256,140.0544
2008,Décembre,2,mardi,2285,129.2392
2008,Décembre,3,mercredi,2200,118.2963
2008,Décembre,4,jeudi,2254,107.1685
2008,Décembre,5,vendredi,2247,95.7871
2008,Décembre,6,samedi,1810,84.0789
2008,Décembre,7,dimanche,1757,71.9757
2008,Décembre,8,lundi,2215,59.4259
2008,Décembre,9,mardi,2301,46.4106
2008,Décembre,10,mercredi,2343,32.9653
2008,Décembre,11,jeudi,2279,19.2306
2008,Décembre,12,vendredi,2396,6.0692
2008,Décembre,13,samedi,1919,10.3332
2008,Décembre,14,dimanche,1782,24.0617
2008,Décembre,15,lundi,2354,37.8599
2008,Décembre,16,mardi,2474,51.3434
2008,Décembre,17,mercredi,2356,64.4034
2008,Décembre,18,jeudi,2349,77.0116
2008,Décembre,19,vendredi,2406,89.1886
2008,Décembre,20,samedi,1931,100.9844
2008,Décembre,21,dimanche,1732,112.4635
2008,Décembre,22,lundi,2163,123.6942
2008,Décembre,23,mardi,2155,134.7398
2008,Décembre,24,mercredi,1985,145.6532
2008,Décembre,25,jeudi,1591,156.4679
2008,Décembre,26,vendredi,2257,167.1566
2008,Décembre,27,samedi,1936,176.6781
2008,Décembre,28,dimanche,1829,170.3857
2008,Décembre,29,lundi,2248,159.7054
2008,Décembre,30,mardi,2322,148.7837
2008,Décembre,31,mercredi,2118,137.7119
2009,Janvier,1,jeudi,1627,126.4715
2009,Janvier,2,vendredi,2080,115.0202
2009,Janvier,3,samedi,1893,103.3045
2009,Janvier,4,dimanche,1753,91.2668
2009,Janvier,5,lundi,2269,78.8532
2009,Janvier,6,mardi,2285,66.025
2009,Janvier,7,mercredi,2278,52.772
2009,Janvier,8,jeudi,2196,39.1264
2009,Janvier,9,vendredi,2270,25.1754
2009,Janvier,10,samedi,1789,11.0884
2009,Janvier,11,dimanche,1830,3.6049
2009,Janvier,12,lundi,2316,17.3095
2009,Janvier,13,mardi,2335,30.99
2009,Janvier,14,mercredi,2263,44.2756
2009,Janvier,15,jeudi,2379,57.096
2009,Janvier,16,vendredi,2367,69.4438
2009,Janvier,17,samedi,1891,81.3542
2009,Janvier,18,dimanche,1887,92.8902
2009,Janvier,19,lundi,2283,104.1291
2009,Janvier,20,mardi,2378,115.1529
2009,Janvier,21,mercredi,2335,126.0403
2009,Janvier,22,jeudi,2293,136.8628
2009,Janvier,23,vendredi,2312,147.6813
2009,Janvier,24,samedi,1967,158.5451
2009,Janvier,25,dimanche,1839,169.4913
2009,Janvier,26,lundi,2284,179.3896
2009,Janvier,27,mardi,2304,168.2513
2009,Janvier,28,mercredi,2325,156.9116
2009,Janvier,29,jeudi,2195,145.4053
2009,Janvier,30,vendredi,2326,133.7136
2009,Janvier,31,samedi,1887,121.8121
2009,Février,1,dimanche,1836,109.6715
2009,Février,2,lundi,2339,97.2603
2009,Février,3,mardi,2206,84.5508
2009,Février,4,mercredi,2249,71.5275
2009,Février,5,jeudi,2307,58.1978
2009,Février,6,vendredi,2337,44.6021
2009,Février,7,samedi,1947,30.8196
2009,Février,8,dimanche,1796,16.9701
2009,Février,9,lundi,2272,3.3084
2009,Février,10,mardi,2349,10.529
2009,Février,11,mercredi,2211,23.7884
2009,Février,12,jeudi,2238,36.6705
2009,Février,13,vendredi,2137,49.1208
2009,Février,14,samedi,1977,61.1417
2009,Février,15,dimanche,1686,72.7727
2009,Février,16,lundi,2173,84.0784
2009,Février,17,mardi,2231,95.1377
2009,Février,18,mercredi,2189,106.0357
2009,Février,19,jeudi,2162,116.8565
2009,Février,20,vendredi,2124,127.6779
2009,Février,21,samedi,1729,138.5672
2009,Février,22,dimanche,1686,149.576
2009,Février,23,lundi,2076,160.7278
2009,Février,24,mardi,2231,171.9206
2009,Février,25,mercredi,2189,175.4077
2009,Février,26,jeudi,2208,164.0655
2009,Février,27,vendredi,2177,152.0936
2009,Février,28,samedi,1828,139.8752
2009,Mars,1,dimanche,1779,127.4533
2009,Mars,2,lundi,2261,114.8442
2009,Mars,3,mardi,2360,102.0564
2009,Mars,4,mercredi,2193,89.0968
2009,Mars,5,jeudi,2283,75.9776
2009,Mars,6,vendredi,2349,62.7235
2009,Mars,7,samedi,1903,49.3791
2009,Mars,8,dimanche,1670,36.0158
2009,Mars,9,lundi,2194,22.7469
2009,Mars,10,mardi,2193,9.8711
2009,Mars,11,mercredi,2164,5.0935
2009,Mars,12,jeudi,2149,16.8264
2009,Mars,13,vendredi,2184,29.0441
2009,Mars,14,samedi,1930,40.9899
2009,Mars,15,dimanche,1678,52.6141
